10.0000	171.0000
10.0371	187.0000
10.0741	165.0000
10.1112	153.0000
10.1482	162.0000
10.1853	165.0000
10.2223	163.0000
10.2594	176.0000
10.2964	179.0000
10.3335	166.0000
10.3705	182.0000
10.4076	174.0000
10.4446	188.0000
10.4817	164.0000
10.5187	185.0000
10.5558	167.0000
10.5928	163.0000
10.6299	168.0000
10.6669	161.0000
10.7040	159.0000
10.7410	156.0000
10.7781	173.0000
10.8151	141.0000
10.8522	182.0000
10.8892	163.0000
10.9263	148.0000
10.9633	147.0000
11.0004	142.0000
11.0374	157.0000
11.0745	148.0000
11.1115	155.0000
11.1486	151.0000
11.1856	144.0000
11.2227	164.0000
11.2597	160.0000
11.2968	147.0000
11.3338	144.0000
11.3709	156.0000
11.4079	169.0000
11.4450	158.0000
11.4820	178.0000
11.5191	130.0000
11.5561	160.0000
11.5932	143.0000
11.6302	156.0000
11.6673	181.0000
11.7043	135.0000
11.7414	162.0000
11.7784	125.0000
11.8155	144.0000
11.8525	154.0000
11.8896	168.0000
11.9266	126.0000
11.9637	142.0000
12.0007	167.0000
12.0378	138.0000
12.0748	137.0000
12.1119	152.0000
12.1489	172.0000
12.1860	161.0000
12.2230	124.0000
12.2601	152.0000
12.2971	172.0000
12.3342	138.0000
12.3712	164.0000
12.4083	162.0000
12.4453	148.0000
12.4824	148.0000
12.5194	165.0000
12.5565	151.0000
12.5935	158.0000
12.6306	132.0000
12.6676	126.0000
12.7047	157.0000
12.7417	136.0000
12.7788	161.0000
12.8158	163.0000
12.8529	165.0000
12.8899	148.0000
12.9270	140.0000
12.9640	136.0000
13.0011	150.0000
13.0381	162.0000
13.0752	147.0000
13.1122	136.0000
13.1493	148.0000
13.1863	129.0000
13.2234	124.0000
13.2604	140.0000
13.2975	148.0000
13.3345	138.0000
13.3716	140.0000
13.4086	140.0000
13.4457	141.0000
13.4827	129.0000
13.5198	148.0000
13.5568	150.0000
13.5939	120.0000
13.6309	156.0000
13.6680	138.0000
13.7050	133.0000
13.7421	156.0000
13.7791	153.0000
13.8162	136.0000
13.8532	127.0000
13.8903	128.0000
13.9273	124.0000
13.9644	158.0000
14.0014	138.0000
14.0385	127.0000
14.0755	136.0000
14.1126	145.0000
14.1496	128.0000
14.1867	142.0000
14.2237	131.0000
14.2608	158.0000
14.2978	150.0000
14.3349	158.0000
14.3719	134.0000
14.4090	134.0000
14.4460	120.0000
14.4831	141.0000
14.5201	147.0000
